Tweets,Sentiment,Word_count,Stop_word_count,Char_count,Punctuation_count,Mention_count,Hashtag_count,Avrg_word_len
great think change till come,1,19,7,101,3,1,0,4.315789473684211
downside longer look non lead screen,0,10,3,67,3,1,0,5.7
poor rome s sick want,1,14,6,67,2,1,0,3.7857142857142856
think donna head,1,8,2,47,2,1,0,4.875
gutta ready leave hunt outside volterra fun talk later,1,21,9,122,7,0,0,4.809523809523809
sound ominous,0,4,0,34,2,1,0,7.25
bitch cut bank short,0,7,2,35,1,0,0,4.0
u vote havana,1,8,3,65,6,1,0,6.75
somebody tell thisappear turn,0,9,2,51,1,0,0,4.666666666666667
mmm maybe sunday sit s look like,1,15,4,93,8,1,0,5.2
prepare presentation english course boring,0,8,3,57,3,0,0,6.125
hot need air conditioning,0,7,2,40,2,0,0,4.714285714285714
apple ear tangle certainly wear,1,16,5,108,7,1,0,5.6875
believe play wit eye close couldn sleep hit store mimi love hate,0,28,9,141,7,0,0,4.035714285714286
s pat,0,4,1,26,3,1,0,5.5
girl talk,1,6,2,27,1,0,0,3.5
sign rain dance thank san p u somebody gross donna long flight,0,23,7,138,12,0,1,4.913043478260869
sad day cavalry,0,10,7,45,0,0,0,3.5
sorry suck forget data irretrievable lose contact,0,22,9,123,9,1,0,4.590909090909091
work weather depressing,0,11,5,61,1,0,0,4.545454545454546
everytime fool like quit base quit hit,0,21,11,122,9,1,0,4.809523809523809
hey mt movie awards want,1,16,10,77,3,1,0,3.8125
set blandly width px add add,1,19,8,104,7,1,0,4.473684210526316
look like late day max need send pull cover bank gutta bed,0,24,11,126,7,0,0,4.083333333333333
sick life let awesome weekend start,1,20,11,105,6,0,0,4.25
oh right thing happen thank pretty stuck home cause storm plain music,1,24,7,135,7,1,0,4.625
hair hum y c t wa em wa aoa p em,0,18,0,97,8,0,0,4.388888888888889
momentum funny thing mentality,1,8,2,53,2,1,0,5.625
usually sunday free time work lot fix flood,0,24,10,112,3,1,0,3.6666666666666665
havana work project hand want,1,20,12,110,6,1,0,4.45
read cool,1,5,1,23,1,0,0,3.6
worth follow follow try block,1,18,4,106,10,2,0,4.888888888888889
love,1,4,1,27,1,1,0,5.75
find,0,6,1,33,3,1,0,4.5
,1,2,0,19,1,1,0,8.5
feel late night come,1,7,1,31,1,0,0,3.4285714285714284
earthquake look like bit clean funny thing surprised laugh happen,1,26,10,135,6,0,0,4.1923076923076925
walk love hungry,1,11,7,53,6,0,0,3.6363636363636362
ah sound good s performance hope sing live gun come,1,21,7,114,4,1,0,4.428571428571429
computer tell guy today,0,13,4,72,6,0,0,4.461538461538462
throat hurt donna read bed text,0,12,5,55,2,0,0,3.5833333333333335
happy mothers day skin,1,6,0,38,4,0,0,5.333333333333333
yeaaaah space pretty twitter,1,10,3,70,2,1,0,6.0
profile follow net developer asp net whisky phone course,1,19,5,119,13,1,0,5.2631578947368425
hey quit clear quit robluketic live,1,8,0,84,14,1,0,9.375
excited home hour hour stop hour hour stop hour naval whew,1,27,7,127,9,0,0,3.6666666666666665
australia new south wales,1,11,3,63,5,1,0,4.7272727272727275
house money prove care child age,1,23,14,108,3,0,0,3.6956521739130435
actually dinner far place eat ny ill check,1,21,9,115,5,1,0,4.476190476190476
bed night x,1,5,1,23,1,0,0,3.6
love peanut butter jelly sandwich addict,1,12,3,71,4,0,0,4.916666666666667
minute away,1,5,1,25,0,0,0,4.0
stupid red rain hurt soccer,0,10,1,50,2,0,0,4.0
like stop answer stupid email request stuff,0,15,8,83,0,0,0,4.533333333333333
thank mention love girl tool promo wish live close,1,18,4,104,5,1,1,4.722222222222222
turn face,1,5,2,27,1,1,0,4.4
watch universe time miss,0,11,3,62,3,0,0,4.636363636363637
germany,1,3,0,29,1,1,0,8.333333333333334
finish project,1,5,1,28,1,0,0,4.6
work intention deal different work energy positive way help pray f,1,22,9,135,11,0,0,5.136363636363637
rain kill surf day,0,14,4,73,2,1,0,4.142857142857143
kiyyah feel like day waste salon saturday worth,1,25,10,132,10,1,0,4.28
insane prick love birch,1,11,2,65,1,0,0,4.909090909090909
good seat row wing extra leg room,1,15,5,79,3,1,0,4.266666666666667
bow smell like viva la juice mary jacob daisy origin definitely jail hope climate cut,0,24,3,127,6,0,0,4.291666666666667
thank god home meeting day,0,8,1,41,4,0,0,4.125
new bob tour date donna renew come poor,0,27,13,128,3,1,0,3.740740740740741
tomorrow,1,4,2,19,0,0,0,3.75
hi xaviermedia find way thousand twitter follower check,1,19,7,125,10,1,0,5.578947368421052
plan party saturday,1,5,2,33,3,0,0,5.6
try read wave tell think suppose new way collaboration,1,22,10,131,7,0,0,4.909090909090909
barely sleep,0,5,2,25,0,0,0,4.0
probably tour november ill buy album,1,12,4,83,4,1,0,5.833333333333333
manage lose phone need find shout man aim find ply,1,23,11,106,4,0,0,3.608695652173913
sad upset fate kate,0,13,6,54,2,0,0,3.1538461538461537
choose,1,7,5,37,2,1,0,4.285714285714286
yelp wait album month longing wait,0,14,4,81,6,1,0,4.785714285714286
,1,4,1,37,6,0,0,8.25
home girlfriend finish project documentation reinstate broken notebook maybe deploy com,1,16,4,121,2,0,0,6.5625
unfortunate happen lose mary jacob sunglasses,0,11,5,81,4,0,0,6.363636363636363
work tomorrow goodnight,0,6,2,42,1,0,0,6.0
come bacccccccckkkkkk oh mon phone today hata like tell write w,0,27,11,138,7,1,0,4.111111111111111
damn miserable weather,0,6,1,63,6,0,0,9.5
upset hernia bc berlin miss chance year bundesliga champion,0,15,5,97,0,0,0,5.466666666666667
good morning crazy kitty great day great weekend,1,12,2,75,2,1,0,5.25
good thing short week friday thinking beach,1,20,8,106,6,0,1,4.25
sit relax time today queen s sister minute,1,17,9,99,4,0,1,4.705882352941177
c mon c mon start line,1,8,3,51,4,1,0,5.375
message stick pitch sorry stop,0,22,11,128,6,1,0,4.818181818181818
fun,1,3,1,23,2,1,0,6.666666666666667
love invitation schedule,0,18,9,94,5,1,0,4.222222222222222
surgery probably let heal way,0,19,9,117,6,1,0,5.157894736842105
mary bad sad movie,0,9,5,44,0,0,0,3.888888888888889
voice nice like nice,1,12,4,70,4,1,0,4.75
fish die,0,3,0,14,0,0,0,3.6666666666666665
home aft night wit beset drunk boy miss know,0,27,11,115,2,0,0,3.259259259259259
pretty sure lactate sick drink milk ah,0,18,8,94,1,0,0,4.222222222222222
lunch good boooooooo oh need eat,1,14,5,72,5,0,0,4.142857142857143
ha awesome actually today buy london week ago,1,25,9,133,3,1,0,4.32
hi nice profile come profile nice pick email picture,1,22,6,138,14,0,0,5.2727272727272725
hope happiness,1,5,2,33,4,0,0,5.6
note update people bubo think d thisplay web,1,21,8,120,4,1,0,4.714285714285714
fantastic hot day year air conditioning office people opening window,0,20,7,111,3,0,0,4.55
lay bed wish meet cellar hata need dream,0,15,6,81,8,0,0,4.4
god head utf founding nonstop pain suppose finish chapter,0,22,9,120,4,0,1,4.454545454545454
lockup blow powerline power,0,7,1,48,1,0,0,5.857142857142857
look good couple epic s suck major ass unfortunately,0,13,3,99,5,1,0,6.615384615384615
totally agree miss friend day new different layout,0,15,5,99,5,1,0,5.6
definitely need pub thiscussion happen north weekend,1,21,10,120,5,1,0,4.714285714285714
sure thing time,1,6,1,41,5,1,0,5.833333333333333
weather colorado good fly today overcast rainy sport awesome playoff,0,22,7,137,8,1,1,5.181818181818182
want play aim,1,7,3,26,0,0,0,2.7142857142857144
sorry thing follow sorry,1,11,5,62,0,0,0,4.636363636363637
think right beautiful love semi,1,15,5,77,1,1,0,4.133333333333334
beautiful shoe lonely want find taxi mean crying gate sob ok,0,25,11,135,3,0,0,4.4
fun,1,3,1,25,2,1,0,7.333333333333333
thanks rebecca evening,1,7,2,48,2,1,0,5.857142857142857
summer day,1,3,1,19,0,0,0,5.333333333333333
sore sore apparently fig like need lose,0,12,4,56,3,0,0,3.6666666666666665
new bus stop rock thank gun,1,7,0,35,0,0,0,4.0
car baby eat jack box love fucking night,1,14,5,70,0,0,0,4.0
new phone today mean finally people hata,1,15,5,79,2,0,0,4.266666666666667
man rock world enjoy,1,7,1,47,2,1,0,5.714285714285714
sorry man internet sign ill,0,13,5,72,2,1,0,4.538461538461538
want lose july eat chocolate chip cook breakfast cut hate,0,28,12,136,4,0,0,3.857142857142857
doesn like rain,0,5,2,28,0,0,0,4.6
paper gun look shame break,0,22,15,117,3,1,0,4.318181818181818
come man xx,0,7,1,40,2,1,0,4.714285714285714
eye,0,10,6,44,1,0,0,3.4
lisa verona,0,4,1,26,1,0,0,5.5
care watch aime plus mint,0,16,4,81,3,0,0,4.0
watch famous good movie,1,7,1,42,1,0,0,5.0
good thing come end lip,0,11,4,49,2,0,0,3.4545454545454546
page look good,1,5,0,29,2,1,0,4.8
t look good body,0,5,0,36,3,1,0,6.0
ok ok thank run ok xx,1,10,0,50,4,1,0,3.9
haven dinner new wat club,1,14,4,75,8,0,0,4.285714285714286
mad anymore super sorry,0,11,3,59,6,1,0,4.363636363636363
level tear super fast lose,0,9,2,40,0,0,0,3.4444444444444446
freeebie happy,1,7,3,45,2,1,0,5.428571428571429
hey leave morning,0,7,2,47,6,1,0,5.714285714285714
super like sad quit kiss quit,0,15,7,83,8,1,0,4.533333333333333
use sell print look print work time art,1,26,16,119,1,1,0,3.576923076923077
tow bellum sad sad sad plunge,0,11,1,62,5,2,0,4.636363636363637
sad confine leave s love entry,0,11,3,63,3,1,0,4.7272727272727275
start long day travel,1,11,5,56,3,0,0,4.090909090909091
hour break world wide web gash sound week,1,15,6,76,1,0,0,4.066666666666666
word don t feel like sleep idea wat shed,0,12,2,66,6,0,0,4.416666666666667
new love jake mcdorman cut,1,8,0,44,6,0,0,4.5
hungry donna eat cy,1,6,0,36,3,0,0,5.0
meet new edition ineffable ruin family cricket,1,14,5,102,8,0,0,6.285714285714286
thank listen song,1,10,2,78,7,0,0,6.8
wife use twitter,1,18,8,101,5,3,0,4.555555555555555
hard ah mendadak,0,8,3,53,11,0,0,5.625
minute good,1,18,9,110,7,1,0,5.111111111111111
click comment,1,4,1,38,1,1,0,8.5
confirmation email w teach hope register,0,14,5,78,5,0,0,4.5
donna long day fun senior walk finally,1,11,3,51,1,0,0,3.6363636363636362
tell em listen,0,8,0,49,5,1,0,5.125
ton spasm close account,0,10,4,58,2,0,1,4.8
need big bear hug lift crack,0,17,10,73,3,0,0,3.2941176470588234
friday night awesome far time good friend super cool dance odd convoy,1,24,8,133,0,0,0,4.458333333333333
free realm free pretty cut good fighting want plenty job,1,27,13,138,9,1,0,4.111111111111111
manderzzz house later shirt unna wear today probably inappropriate ida,1,16,3,99,4,0,0,5.1875
agree try hard invite kiss rock solid marriage thing,0,25,14,129,5,1,0,4.04
baby,0,3,1,19,1,1,0,5.333333333333333
close california state insane wait run wilderness,0,22,11,119,5,0,0,4.409090909090909
happy birthday,1,3,0,29,2,1,0,8.666666666666666
m busy buy grocer sun busy burn,0,14,5,62,1,0,0,3.4285714285714284
goodmorne work pay car payment,0,10,4,52,1,0,0,4.2
hard day semangggaaattttt,0,6,1,44,10,0,0,6.333333333333333
good morning people writ,1,8,2,45,3,0,0,4.625
lay dock kid fall asleep right peaceful,1,15,6,79,3,0,0,4.266666666666667
lucky buy,0,6,2,46,5,1,0,6.666666666666667
like heat room like oven,0,12,3,75,3,1,0,5.25
late n th night nearly forget backspace trillion time apparently sleep inevitable note,1,20,5,123,7,0,0,5.15
forget bring lecture salad buy tune sandwich instead feel bit sick,0,22,9,114,3,0,0,4.181818181818182
reasonably happy result history negotiator,1,17,8,116,5,1,0,5.823529411764706
hey damn s come treysongz live,0,13,1,98,15,1,0,6.461538461538462
,1,1,0,17,1,1,0,16.0
ready nap awesome church pluck good thing wife drive,1,15,5,81,2,0,0,4.4
bloody hell tall,1,8,2,63,8,1,0,6.875
reply hut message,1,5,2,30,0,0,0,5.0
week late dr week run late forget book,0,18,6,89,6,0,0,3.9444444444444446
stacks spend suck ass night,1,7,1,46,5,0,0,5.571428571428571
plan weekend,0,5,1,40,1,1,0,6.8
oh thank god sad happy,1,9,3,42,3,0,0,3.6666666666666665
miss boyfriend gaaaah,0,12,5,84,9,2,0,6.0
finished mind cooking marathon chicken bean soup greek salad odd comb know meal eat,1,19,1,136,7,0,0,6.157894736842105
ask shan weather funny yeah allow,1,19,8,105,6,1,0,4.526315789473684
machine hard combine software try web send free problem,0,24,11,139,6,1,1,4.791666666666667
let hope gutta run oh guess rain,0,15,4,96,12,1,0,5.333333333333333
morning official cold,0,11,3,52,4,0,0,3.727272727272727
wake weird dream boss damn ok think need write article,0,22,9,98,7,0,0,3.4545454545454546
,1,5,0,31,3,1,0,5.2
org like good reason damn donna tired work tomorrow,0,18,8,87,6,0,0,3.8333333333333335
soak bone sit car,0,9,5,41,0,0,0,3.5555555555555554
dry eye,0,4,1,39,6,0,0,8.75
,1,3,2,25,1,1,0,7.333333333333333
home watch te later da cut wait,1,10,0,57,2,0,0,4.7
live australia s thing search know search,1,19,7,97,4,0,0,4.105263157894737
pack know donna forget,1,11,3,71,6,1,0,5.454545454545454
death awesome random comic sane,1,14,3,74,4,0,0,4.142857142857143
tell peter pan little thisappointed stoke time,1,16,6,87,1,0,0,4.4375
hata lot thing,1,7,2,32,2,0,0,3.5714285714285716
happily bake,1,2,0,14,0,0,0,6.0
day home lose card,0,12,5,57,2,0,0,3.75
hey snuckums sooooooo august,0,12,3,78,6,1,0,5.5
need handle south summertime,0,15,8,79,3,1,0,4.266666666666667
stress statistic final evening fail like reasonably basic concept,0,20,9,124,2,0,0,5.2
hope hear true later date crapbag,0,21,12,88,4,0,0,3.1904761904761907
gash rain summer cause global warming,0,11,4,58,1,0,0,4.2727272727272725
extra shift lunch break hour good day fear lovely weather,1,26,12,122,5,0,0,3.6923076923076925
metallic black album fuck yeah want pair new ocean blue pink g sport rollcage ride,0,18,5,103,5,0,0,4.666666666666667
watch camp rock,1,4,0,26,0,0,0,5.25
sore hip,0,5,3,22,0,0,0,3.4
mt award tonight new moon clip air know,1,21,12,98,5,0,0,3.619047619047619
girl welcome sweet home,1,12,4,73,4,1,0,4.916666666666667
probably remind wife newlywed,1,13,7,84,1,1,0,5.461538461538462
miss man safe trip,1,12,4,64,4,1,0,4.25
u pretty damn sex,1,7,2,40,1,1,0,4.714285714285714
,0,4,1,31,1,0,0,6.75
miss s ma sniff sniff tear b city unite happy hang gutta f,0,27,5,138,9,1,0,4.111111111111111
thank love interested showcase,1,13,4,89,6,1,0,5.615384615384615
thank mate look like time spare plan sunset sunrise trip arthur s seat,1,24,7,138,10,1,0,4.75
s happen bletchley,0,5,1,44,5,1,0,7.8
love,0,4,0,24,1,1,0,5.0
glad think cool appreciate,1,10,2,61,4,1,0,5.1
think sell think guess worth thought,1,19,6,107,3,1,0,4.631578947368421
fridge cold expire,0,6,1,36,2,0,0,5.0
ill soon,1,5,2,27,1,1,0,4.4
watch beat,1,8,4,40,0,0,0,4.0
bed self c work love,0,15,6,67,2,0,0,3.466666666666667
tired,0,5,4,18,0,0,0,2.6
computer bored,0,8,2,49,6,0,0,5.125
quit quit love shirelle love tomorrow,1,18,2,122,14,1,0,5.777777777777778
love song stop believe,1,8,1,41,1,0,0,4.125
yes miss hold sherman ness flow time roll,1,24,6,134,11,1,0,4.583333333333333
hey let know need company,1,9,3,52,3,1,0,4.777777777777778
know yeah finger cross semi need,1,9,0,68,13,1,0,6.555555555555555
hey sum send message phone fall asleep hour know miss movie,0,28,11,131,3,1,0,3.642857142857143
breakfast morning paris,1,6,2,38,0,0,0,5.333333333333333
good night,1,5,0,43,0,0,0,7.6
hate sunburnt hurt,0,5,1,27,2,0,0,4.4
list sg ha,1,11,4,69,7,1,0,5.2727272727272725
england s monument mess,1,6,2,46,1,0,0,6.666666666666667
org org org run throw jump tomorrow let hope throw run sweat lot peace town,1,25,9,136,7,0,0,4.44
hang parent s home jason personal weekend miss,1,15,7,81,1,0,0,4.4
congress know d let celebrate week,1,11,2,72,6,1,0,5.454545454545454
sell polaroid film,0,7,3,40,1,0,0,4.714285714285714
time work,0,3,1,14,0,0,0,3.6666666666666665
ah comfort crib nice home hear,1,16,6,98,9,2,0,5.125
pleasure,1,4,2,31,1,1,0,6.75
watch quit manhattan quit wood allen great homage ny,1,11,2,75,6,0,0,5.818181818181818
jealous nick love helena belong mile think kiss jet ski,1,24,9,136,6,1,0,4.666666666666667
remember bird shit chip,1,11,6,52,1,0,0,3.727272727272727
kick day good way morning new mb d true blood start sunday day life good,1,30,9,142,6,0,0,3.7333333333333334
great date,1,11,6,55,2,1,0,4.0
random wake,0,10,5,54,1,1,0,4.4
finally spring weekend day,1,17,8,91,1,0,0,4.352941176470588
write return walk listen magic care friend,1,23,11,127,8,0,0,4.521739130434782
muscle soon sore,0,3,0,18,0,0,0,5.0
poor head utf sister pop morning talk yes scare yesterday,0,23,12,130,7,1,0,4.6521739130434785
hi jordan vote kiss tweterwall nice day love dearest potato,1,22,7,122,5,1,0,4.545454545454546
talk,0,6,3,27,1,0,0,3.5
link,1,6,3,42,2,1,1,6.0
begin,0,4,2,22,5,0,0,4.5
oooooooooo look delicious healthy care share recipe,1,13,3,103,11,1,0,6.615384615384615
week month old time fly,1,11,5,57,3,0,0,4.181818181818182
gutte bout home today tm sad mood today xxx,0,28,13,130,0,0,0,3.642857142857143
ugh feel good spend like minute write org fever cough cough horrible cough,0,25,6,133,14,1,0,4.32
try find caleb link caleb,0,16,10,83,4,0,0,4.1875
hey fun sound,1,6,1,45,2,1,0,6.5
new star tree movie funny space final frontier voyage warship enterprise labia,1,21,7,142,7,0,0,5.761904761904762
explain long story ok explain thank follow,1,18,4,111,15,1,0,5.055555555555555
miss laserthisc version player new toy wish way,0,23,11,135,5,2,0,4.869565217391305
secret life come kate tell fashion come sink e meet,0,24,0,141,16,0,0,4.875
yes morning wood problem failure care morning leave horny hell probe day,0,26,12,137,6,1,0,4.269230769230769
real david creighton peter fit box guess stay david,0,18,4,98,6,0,0,4.388888888888889
way chill mind watch hannah montana,1,11,3,50,2,0,0,3.5454545454545454
thank thank thank mon girl motivate,1,20,3,108,7,1,0,4.4
oh know enter hat let know right,1,24,10,115,9,1,0,3.7916666666666665
awake schedule apt bad,0,12,7,65,1,0,0,4.416666666666667
whoopsi course mean star tree,1,6,1,36,1,0,0,5.0
unite enjoy cake,1,5,1,40,3,1,0,6.8
ma class kid later walk bump drop picture,0,28,15,129,5,1,0,3.607142857142857
breakfast new drink tea w honey,1,9,2,47,2,0,0,4.222222222222222
quit mummy quit viii leave morning absolute radio,0,12,3,78,7,0,0,5.5
nervous work tomorrow account charge remember lot law,0,23,12,113,2,0,0,3.9130434782608696
season chuck start michael clarke duncan reap death threat hue lewis news donna rock,1,25,7,131,6,0,0,4.24
yeah start pressure joining,1,11,2,78,3,2,0,6.090909090909091
screw,0,6,2,38,2,1,0,5.333333333333333
bright smile sun s shine window room s warm iron plain,0,16,5,105,7,0,0,5.5625
wooppp week day till limb,1,14,2,71,6,0,0,4.071428571428571
burr cold timber havana bye twitter,1,7,0,43,3,0,0,5.142857142857143
dentist wisdom tooth access,0,13,8,60,0,0,0,3.6153846153846154
sadly password protect,0,12,4,89,6,2,0,6.25
happy belate birthday cannon marie sorry late wish mean love,0,25,10,136,14,0,0,4.44
thanks follow friday,1,6,3,40,1,0,0,5.666666666666667
follow awesome,1,6,0,41,3,1,0,5.833333333333333
wait,1,12,6,52,3,0,0,3.25
money american idol wish adam leave instead oris allen,0,19,3,108,6,0,0,4.684210526315789
today despite rational personal reduction pro con womb s gravitation,1,17,5,134,6,0,0,6.823529411764706
,1,3,1,16,1,1,0,4.333333333333333
like country live ireland org talk mansion season suppose summer,0,21,11,114,1,0,0,4.428571428571429
talker night damn,0,15,8,81,7,1,0,4.4
happy mother s day sum love,1,9,3,42,2,0,0,3.5555555555555554
sleep time love,1,10,4,61,3,0,0,5.1
watch alan care night chatty man absolutely great want tour sheffield x,1,20,8,106,3,0,0,4.3
yeah twitterrific,1,3,0,28,1,0,0,8.333333333333334
like spend time jimmy,1,8,2,52,2,1,0,5.5
son bitch pen miss,0,10,4,66,5,0,0,5.6
early,0,2,0,10,0,0,0,4.0
morning today,1,5,1,36,2,1,0,6.0
n u c xi n em,1,11,0,58,9,1,0,4.2727272727272725
wait people come,0,11,4,69,3,0,2,5.2727272727272725
feel tired headache heavy night town yesterday justify,0,17,8,94,1,0,0,4.470588235294118
throwing hand,0,6,2,43,2,1,0,5.5
bell plan sleep til work,1,13,6,64,0,0,0,3.923076923076923
bow beach fun,1,11,4,52,3,1,0,3.727272727272727
amazing time come home come suitcase pleeeease x,0,20,7,108,4,1,0,4.4
check grocer store,1,6,3,35,1,0,0,4.833333333333333
goal night fix computer fail,0,13,6,82,4,1,0,5.3076923076923075
poor neffer love paramedic,0,10,3,59,4,1,0,4.9
s home feel,0,8,0,51,4,0,0,5.375
kaitlyn remember cry lot comfort pretend asleep,0,21,10,104,2,0,0,3.9523809523809526
charge use solar panel wooohooo cadet solarpanel,1,13,5,83,3,0,0,5.230769230769231
feel good awhile thank hope feel tonight,1,23,7,127,12,1,0,4.521739130434782
great night playing catch hunt law hang house,1,14,6,88,2,0,0,5.214285714285714
bad memory feel bad,0,10,4,45,2,0,0,3.3
head home new,0,5,1,32,1,0,0,5.2
boris feel like morrow sal feel like start ma summer holiday weird time feel like dat miss sal,0,28,8,136,0,0,0,3.8214285714285716
spend money stupid film,1,14,7,80,3,1,0,4.714285714285714
clanedonua caledonia,1,4,1,32,1,0,0,7.0
wish thisappear cave awkward feel like lose middle sea,0,21,8,114,7,0,0,4.428571428571429
insane donna org,1,10,3,55,4,0,0,4.5
good day,1,4,2,16,0,0,0,3.0
sad face,0,2,0,9,0,0,0,3.5
home ready run errand boat check mummy treat space com sweetcakesall thank,1,20,8,133,9,0,0,5.65
pardon sweet yes repeat sweet,1,19,7,106,7,1,0,4.526315789473684
update mood,0,12,5,68,2,1,0,4.666666666666667
thiscontinue lemonade start summer staff try,0,22,7,137,11,1,0,5.2272727272727275
jones brother s d thank mr milan,1,12,3,68,9,0,0,4.666666666666667
happy diversity vote count,1,12,5,63,3,0,1,4.25
away long time yes exam tomorrow hope,1,18,6,83,3,0,0,3.611111111111111
twitter quiet,1,9,3,55,2,1,0,5.111111111111111
hate,0,3,2,11,0,0,0,2.6666666666666665
congress girls soon amazing know,1,14,3,83,13,1,1,4.928571428571429
wait weekend summer anticipation rainy,0,15,7,90,1,0,0,5.0
find like car wash,1,15,5,85,3,2,0,4.666666666666667
fun surprise poster sign mac blame dad s friend dr line nice,1,21,3,128,11,2,0,5.095238095238095
little wens ok good granulation present,0,12,3,70,3,1,0,4.833333333333333
computer virus use phone soon tired,0,12,6,63,3,0,0,4.25
come bay area reform feel leave,0,15,6,75,2,1,0,4.0
lovely shower likely,0,13,6,67,3,0,0,4.153846153846154
live variously likely ride eat burgher weekend,0,24,10,122,2,1,0,4.083333333333333
good bob pull slave thank,1,9,2,64,5,1,0,6.111111111111111
ok sweet pine company deliver,1,14,6,82,6,1,0,4.857142857142857
tired try sleep,0,10,3,62,11,0,0,5.2
recently odd hang wistful thinking chicago th,1,21,10,138,7,1,1,5.571428571428571
time work,0,4,0,17,0,0,0,3.25
lovely morning message plan today,1,12,3,67,3,1,0,4.583333333333333
people oakland look cool monthly alarm antique fair today rule time,0,26,12,137,4,0,0,4.269230769230769
thank,1,5,2,34,3,1,0,5.8
ok catch fly ugh hate sick,0,13,3,69,8,1,0,4.3076923076923075
curious,1,7,1,48,4,1,0,5.857142857142857
double forget excellent music,1,14,6,77,4,1,0,4.5
hickup feel cos life,0,13,6,64,0,0,0,3.923076923076923
voice,0,4,0,18,0,0,0,3.5
miss conan ny,0,5,1,19,0,0,0,2.8
little girl sense modesty poor thing,0,10,3,56,2,0,0,4.4
love armee love test love twitter hate sick,0,14,1,69,4,0,0,3.9285714285714284
learn play fun especially win,1,11,4,61,5,0,0,4.545454545454546
official cool,1,6,3,39,2,1,0,5.5
software update beachballe malbrook hope phone act bad day mac thing,0,19,6,110,7,0,0,4.7894736842105265
th,0,9,5,58,5,0,0,5.444444444444445
laugh hilarious joke,1,8,0,62,7,0,0,6.75
want quit away quit play,0,13,8,70,5,0,0,4.384615384615385
load pass egerton cheese fan cup final hotel find online,0,25,11,124,4,0,0,3.96
week twitter kill web,0,12,5,62,3,1,0,4.166666666666667
want play ragnara ask think brother mean addicted leave,0,16,7,93,3,0,0,4.8125
sad commercial animal abuse dog cat horse graphic t v,0,19,4,111,6,0,0,4.842105263157895
market,1,3,1,15,0,0,0,4.0
replace weird picture different pick problem oh twitter addict,1,21,8,132,6,0,2,5.285714285714286
matter ugh apt dr org dam pm malo mo zikin sharing knowledge social network rumania,1,21,0,134,5,1,0,5.380952380952381
fun d xxx,0,10,5,52,2,1,0,4.2
wait hockey damn ignorance,0,5,1,49,10,1,0,8.8
sigh busy wit pluck,0,9,4,41,2,0,0,3.5555555555555554
cold play sound good real good bit like police new quit alternative quit music pretty good open mind,1,23,6,136,7,0,0,4.913043478260869
super far thing glad come,1,22,9,108,4,2,0,3.909090909090909
plant lot sunflower start seed happy bird fall,1,17,6,95,4,0,0,4.588235294117647
bye sweet need sleep lot thing tomorrow clot plus donna sing w o voice weird,0,25,7,137,16,0,0,4.48
headache fun,0,4,1,21,0,0,0,4.25
dutch brow total western thing phoenix close location,0,15,6,87,3,1,0,4.8
oh cold,0,6,3,21,1,0,0,2.5
new love pick sadly b,0,18,9,92,2,1,0,4.111111111111111
,1,1,0,16,1,1,0,15.0
course happen right ms stop totally random state kill,0,25,7,129,5,0,1,4.16
mummy hurt,0,3,0,15,0,0,0,4.0
want want people whippersnapper fun,0,18,8,97,5,1,0,4.333333333333333
return grm time work,1,9,5,46,2,0,0,4.111111111111111
home t better brace dentist play game,0,24,11,124,8,0,0,4.166666666666667
sunny london rainy day rome,0,10,3,53,2,1,0,4.1
enjoy relax day meaning sit,1,9,3,67,3,0,0,6.444444444444445
sound jesus channel,1,7,2,49,1,1,0,6.0
analysis report dear find report write like twitter type type type,0,19,6,107,3,1,0,4.631578947368421
slumber party hata,1,7,1,45,4,1,0,5.428571428571429
final,0,1,0,8,1,0,0,7.0
clean,0,3,0,19,2,1,0,5.333333333333333
look night,1,8,5,57,5,0,0,6.0
icon,1,3,1,19,0,0,0,5.333333333333333
walk fun vaseline tone,1,8,2,65,6,1,0,7.0
trot card want free mind trot sweet age question people,1,23,8,132,6,2,0,4.739130434782608
e r epiphany hot cheek,0,14,9,76,8,0,0,4.428571428571429
oh bye note note sweet copy dream,1,8,0,55,3,1,0,5.875
sound like break weekend knee occasionally way hope week x,0,25,8,138,3,1,0,4.48
number climb sound click new song time,1,13,2,66,1,0,0,4.076923076923077
feel crowd,0,11,8,59,0,0,0,4.2727272727272725
stick relationship shit okay,1,17,7,97,3,1,0,4.705882352941177
head south,0,6,1,58,8,0,0,8.666666666666666
chill colfax fair w wait book,1,11,4,56,3,0,0,4.090909090909091
rent original cast member wish friend renthead share excitement,0,24,10,131,4,0,0,4.458333333333333
totally agree gerry,1,4,0,31,1,1,0,6.75
load fat energy hour oh garage,1,21,13,102,2,0,0,3.761904761904762
sleep,0,5,1,29,3,0,0,4.8
scientifically speak course,1,7,3,60,4,1,0,7.285714285714286
figure work good time cottage weekend,1,19,10,99,2,1,0,4.2105263157894735
sing gutta hate,0,6,1,34,2,1,0,4.666666666666667
leave naked little ass bed foot hurt note,1,20,9,100,6,1,0,4.0
bad news hope ok,0,8,2,47,2,1,0,4.875
hey ellen watch philippines day late daily ritual son dinner,1,25,12,132,3,1,0,4.28
trace extremely long song love winter,1,12,4,65,0,0,0,4.416666666666667
glad system calm fly sorry,0,20,12,103,5,1,0,4.15
definitely miss,0,5,2,32,1,0,0,5.4
